codeindyr,code,countryname,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd
CHNrq2021,CHN,China,2021,rq,-0.3322435319423676,0.2067760974168777,8,40,26.66666603088379,52.85714340209961,..,..,..,..,0.6,..,..,0.6,..,..,..,0.6393160820000001,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.5637066254036532,0.4859630177724048,0.4166666666666667,0.003742489963769913,0.9285025596618652
MEXrq2021,MEX,Mexico,2021,rq,-0.2513744533061981,0.2067760974168777,8,44.28571319580078,31.90476226806641,56.66666793823242,..,..,..,..,0.6,..,..,0.65,..,..,..,0.4278359014999999,..,..,0.675,..,..,..,..,..,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.4054202922529104,0.4386410953828687,0.4166666666666667,0.003742489963769913,0.9285025596618652
PHLrq2021,PHL,Philippines,2021,rq,0.06237322837114334,0.1930882334709167,9,54.76190567016602,43.33333206176758,64.28571319580078,..,..,..,..,0.6,..,..,0.6,..,..,..,0.4487137198333333,..,..,0.6,..,..,0.6100000143051147,..,..,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.4907562107562108,0.4805585816524053,0.5,0.003742489963769913,0.9285025596618652
POLrq2021,POL,Poland,2021,rq,0.8318256139755249,0.2067760974168777,8,75.71428680419922,67.61904907226562,84.28571319580078,..,..,..,..,0.9,..,..,0.7,..,..,..,0.4322456717499999,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,0.8636363636363636,..,..,..,..,..,0.4016661257167586,0.6105308363582658,0.75,0.003742489963769913,0.9285025596618652
THArq2021,THA,Thailand,2021,rq,0.0835350751876831,0.2067760974168777,8,56.66666793823242,43.33333206176758,65.71428680419922,..,..,..,..,0.5,..,..,0.55,..,..,..,0.5124584038333333,..,..,0.575,..,..,..,..,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.5644026402640264,0.4588256491506858,0.6666666666666667,0.003742489963769913,0.9285025596618652
BRAva2021,BRA,Brazil,2021,va,0.2545088231563568,0.1270013600587845,13,56.03864669799805,48.30917739868164,60.386474609375,..,..,..,..,0.6833333333333335,..,..,0.56175,..,0.7375,..,..,..,0.3153810501098633,..,..,0.4827485084533691,..,..,..,..,0.2225,..,0.8,..,..,0.7083333333333334,0.5536,..,0.3087395429611206,0.7963333333333334,..,0.3043478260869565,0.5309262912124636,..,0.07150523364543915,0.9766982197761536
CHNva2021,CHN,China,2021,va,-1.641274571418762,0.1280703693628311,10,5.314009666442871,1.449275374412537,10.62801933288574,..,..,..,..,0.1722222222222222,..,..,0.2355,..,0.0666666666666667,..,..,..,..,..,..,0.2035020440816879,..,..,..,..,..,..,0.2,..,..,0.2916666666666667,0.2517,..,..,0.0393333333333333,..,0.5946308724832214,0.3214756268453406,..,0.07150523364543915,0.9766982197761536
MEXva2021,MEX,Mexico,2021,va,-0.07741395384073257,0.1270013600587845,13,43.96135330200195,36.23188400268555,52.17391204833984,..,..,..,..,0.5916666666666667,..,..,0.43475,..,0.6125,..,..,..,0.3789222538471222,..,..,0.534403383731842,..,..,..,..,0.276,..,0.82,..,..,0.5833333333333333,0.4757,..,0.4954560101032257,0.77,..,0.1555555555555555,0.512764929152651,..,0.07150523364543915,0.9766982197761536
PHLva2021,PHL,Philippines,2021,va,-0.1547262966632843,0.1300221532583237,11,40.09661865234375,35.26570129394531,48.79227066040039,..,..,..,..,0.5333333333333333,..,..,0.54975,..,0.5625,..,..,..,0.5298569798469543,..,..,..,0.7099999785423279,..,..,..,..,..,0.68,..,..,0.5833333333333334,0.4184,..,..,0.578,..,0.3571428571428571,0.4577306462448973,..,0.07150523364543915,0.9766982197761536
POLva2021,POL,Poland,2021,va,0.5790964365005493,0.1029739528894424,11,63.76811599731445,58.93719863891602,69.56521606445312,..,..,..,..,0.7416666666666667,..,..,0.6525,0.5264256666666667,0.7433333333333333,..,..,..,0.5273337364196777,..,..,..,..,..,..,..,..,..,0.6,..,..,0.875,0.6564,..,..,0.7319999999999999,..,0.1544303797468354,0.5823323719973178,..,0.07150523364543915,0.9766982197761536
THAva2021,THA,Thailand,2021,va,-0.7893977761268616,0.1277909874916077,11,27.53623199462891,20.77294731140137,32.85024261474609,..,..,..,..,0.3166666666666667,..,..,0.45825,..,0.2625,..,..,..,0.2897745668888092,..,..,0.406936377286911,..,..,..,..,..,..,0.58,..,..,0.375,0.5015,..,..,0.354,..,0.4,0.475057302452188,..,0.07150523364543915,0.9766982197761536
BRAcc2022,BRA,Brazil,2022,cc,-0.5663543343544006,0.1581848412752151,11,32.07546997070312,21.69811248779297,44.81132125854492,..,..,..,..,0.5,..,..,0.25,..,..,..,0.3916747312335266,..,0.3075547814369202,..,..,..,..,..,..,..,0.9029999999999999,..,..,..,..,0.3333333333333333,..,..,0.054555382579565,0.447,..,0.1694915254237288,0.4323217015891513,0.3333333333333334,0.03401599451899529,0.9341699481010437
CHNcc2022,CHN,China,2022,cc,0.01606367155909538,0.1538962721824646,10,55.18867874145508,48.11320877075195,62.26415252685547,..,..,..,..,0.5,..,..,0.5,..,..,0.7916666865348816,0.6064133650621119,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2929999999999999,0.3333333333333333,..,..,..,0.599,..,0.4105263157894737,0.5343546027579514,0.5,0.03401599451899529,0.9341699481010437
MEXcc2022,MEX,Mexico,2022,cc,-1.012086033821106,0.1581848412752151,11,17.45282936096191,8.018867492675781,24.52830123901367,..,..,..,..,0.3,..,..,0.25,..,..,..,0.3636301014334305,..,0.2773534655570984,..,..,..,..,..,..,..,0.886,..,..,..,..,0.25,..,..,0.1336333006620407,0.474,..,0.1232323232323232,0.2643943647175535,0.1666666666666666,0.03401599451899529,0.9341699481010437
PHLcc2022,PHL,Philippines,2022,cc,-0.5412122011184692,0.1471245437860489,12,33.49056625366211,23.58490562438965,44.81132125854492,..,..,..,..,0.4,..,..,0.25,..,..,0.8399999737739563,0.3568911451382948,..,0.3208146095275879,..,..,..,0.4199999868869781,..,..,..,..,..,..,..,0.275,0.4166666666666667,..,..,..,0.247,..,0.1480916030534351,0.4423217230911602,0.3333333333333334,0.03401599451899529,0.9341699481010437
POLcc2022,POL,Poland,2022,cc,0.5066454410552979,0.1445226520299911,12,68.39622497558594,62.26415252685547,75.94339752197266,..,..,..,..,0.6,..,..,0.5,0.7807648231481481,0.5,0.8083333373069763,0.5268722928446772,..,0.4862328171730042,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,..,..,0.868,..,0.4125,0.7207909116390427,0.6666666666666667,0.03401599451899529,0.9341699481010437
THAcc2022,THA,Thailand,2022,cc,-0.4524443447589874,0.1526899039745331,11,35.84905624389648,25,48.11320877075195,..,..,..,..,0.5,..,..,0.25,..,..,0.7450000047683716,0.4581122183673469,..,0.2788906097412109,..,..,..,..,..,..,..,..,..,..,..,0.2889999999999999,0.3333333333333333,..,..,..,0.273,..,0.2864583333333333,0.4651864838181046,0.3333333333333334,0.03401599451899529,0.9341699481010437
BRAge2022,BRA,Brazil,2022,ge,-0.5882593393325806,0.244514212012291,8,31.13207626342773,14.15094375610352,44.33962249755859,..,..,..,..,0.4311111111111111,..,..,0.375,..,..,..,0.3581678916666666,..,0.5604805449644724,..,..,..,..,..,..,..,0.268,..,..,..,..,0.5,..,..,..,..,..,0.2745762711864407,..,0.5,-0.01084141992032528,0.9349692463874817
CHNge2022,CHN,China,2022,ge,0.4942125380039215,0.2479454725980759,7,68.39622497558594,57.07546997070312,77.35848999023438,..,..,..,..,0.5444444444444445,..,..,0.375,..,..,..,0.7245882083333333,..,0.8403499921162924,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.6384294068504593,..,0.6111111111111112,-0.01084141992032528,0.9349692463874817
MEXge2022,MEX,Mexico,2022,ge,-0.2817235291004181,0.244514212012291,8,41.98113250732422,26.41509437561035,57.54716873168945,..,..,..,..,0.4733333333333333,..,..,0.5,..,..,..,0.4548374583333333,..,0.6348470052083334,..,..,..,..,..,..,..,0.277,..,..,..,..,0.625,..,..,..,..,..,0.3289090909090909,..,0.4444444444444445,-0.01084141992032528,0.9349692463874817
PHLge2022,PHL,Philippines,2022,ge,0.063930444419384,0.2428461164236069,8,55.66037750244141,37.26415252685547,67.92453002929688,..,..,..,..,0.4644444444444444,..,..,0.5,..,..,..,0.4554102833333333,..,0.7770386934280396,..,..,..,0.5799999833106995,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3735368956743003,..,0.5555555555555556,-0.01084141992032528,0.9349692463874817
POLge2022,POL,Poland,2022,ge,0.2588819563388824,0.2253308743238449,8,61.79245376586914,46.69811248779297,71.69811248779297,..,..,..,..,0.5955555555555555,..,..,0.5,0.5201063333333333,..,..,0.4873273333333333,..,0.6871277292569479,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.4277953586497891,..,0.7222222222222223,-0.01084141992032528,0.9349692463874817
THAge2022,THA,Thailand,2022,ge,0.1274441629648209,0.2479454725980759,7,58.01886749267578,41.98113250732422,68.86792755126953,..,..,..,..,0.3866666666666667,..,..,0.5,..,..,..,0.4976916833333333,..,0.772454837958018,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.5502302631578947,..,0.6111111111111112,-0.01084141992032528,0.9349692463874817
BRApv2022,BRA,Brazil,2022,pv,-0.3950369358062744,0.2140864133834839,8,31.13207626342773,18.39622688293457,45.75471878051758,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.25,0.4996173679828644,..,0.5,..,..,..,..,..,..,..,0.6704545454545454,..,..,..,..,..,0.2983050847457627,1,0.7083333333333334,0.06632035225629807,0.9789626002311707
CHNpv2022,CHN,China,2022,pv,-0.4512767195701599,0.2140864133834839,8,29.71698188781738,17.45282936096191,43.86792373657227,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.1666666666666667,0.4375478327274323,..,0.5,..,..,..,..,..,..,..,0.6363636363636364,..,..,..,..,..,0.8240601503759398,1,0.7083333333333334,0.06632035225629807,0.9789626002311707
MEXpv2022,MEX,Mexico,2022,pv,-0.6892681121826172,0.2140864133834839,8,20.28301811218262,13.20754718780518,35.37735748291016,..,..,..,..,..,..,..,0.55,..,..,..,..,..,..,..,0.25,0.4634299576282501,..,0.25,..,..,..,..,..,..,..,0.6931818181818181,..,..,..,..,..,0.336,0.95,0.7083333333333334,0.06632035225629807,0.9789626002311707
PHLpv2022,PHL,Philippines,2022,pv,-0.6552685499191284,0.2265573143959045,7,22.1698112487793,13.67924499511719,35.84905624389648,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.25,..,..,0.5,..,..,..,..,..,..,..,0.7234848484848485,..,..,..,..,..,0.4427480916030534,0.79,0.5,0.06632035225629807,0.9789626002311707
POLpv2022,POL,Poland,2022,pv,0.5051464438438416,0.2265573143959045,7,61.79245376586914,50.47169876098633,76.88679504394531,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.75,..,..,0.75,..,..,..,..,..,..,..,0.7159090909090909,..,..,..,..,..,0.305,1,0.7916666666666667,0.06632035225629807,0.9789626002311707
THApv2022,THA,Thailand,2022,pv,-0.3933393061161041,0.2140864133834839,8,31.60377311706543,18.39622688293457,45.75471878051758,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.4166666666666666,0.5895369648933411,..,0.5,..,..,..,..,..,..,..,0.6325757575757576,..,..,..,..,..,0.4554973821989529,0.9375,0.6666666666666667,0.06632035225629807,0.9789626002311707
BRArl2022,BRA,Brazil,2022,rl,-0.2578791379928589,0.1613672524690628,12,43.39622497558594,32.54716873168945,53.30188751220703,..,..,..,..,0.675,..,..,0.46875,..,..,..,0.4390751624128741,..,0.6550362265358368,..,..,..,..,..,..,..,0.3756666666666666,..,..,..,..,0.4166666666666667,..,0.6666666666666666,0.8390563577413559,0.751,..,0.3601694915254237,0.460919533275671,0.6666666666666666,0.04726675152778625,0.9674246907234192
CHNrl2022,CHN,China,2022,rl,-0.04217629134654999,0.1645098775625229,10,52.8301887512207,41.03773498535156,57.07546997070312,..,..,..,..,0.225,..,..,0.53125,..,..,..,0.5946780858695654,..,0.9625149350613356,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,0,..,0.139,..,0.5782552973342447,0.5922904047550804,0.6111111111111112,0.04726675152778625,0.9674246907234192
MEXrl2022,MEX,Mexico,2022,rl,-0.8694250583648682,0.1613672524690628,12,20.75471687316895,12.73584938049316,28.77358436584473,..,..,..,..,0.475,..,..,0.4375,..,..,..,0.3392242254535147,..,0.5592043213546276,..,..,..,..,..,..,..,0.2626666666666667,..,..,..,..,0.25,..,0.6666666666666666,0.679936558008194,0.499,..,0.3415,0.3384749729911995,0.3888888888888888,0.04726675152778625,0.9674246907234192
PHLrl2022,PHL,Philippines,2022,rl,-0.5182631611824036,0.1625719368457794,11,33.01886749267578,23.58490562438965,43.39622497558594,..,..,..,..,0.425,..,..,0.375,..,..,..,0.4523096092980706,..,0.8578381463885307,..,..,..,0.6200000047683716,..,..,..,..,..,..,..,..,0.4166666666666667,..,1,..,0.567,..,0.3820610687022901,0.4868465789778869,0.5555555555555556,0.04726675152778625,0.9674246907234192
POLrl2022,POL,Poland,2022,rl,0.4281347990036011,0.1484390050172806,12,64.15093994140625,56.60377502441406,71.2264175415039,..,..,..,..,0.6,..,..,0.75,0.562886,0.375,..,0.4725671641215823,..,0.7123207785189152,..,..,..,..,..,..,..,..,..,..,..,..,0.5833333333333334,..,0.6666666666666666,..,0.703,..,0.4341930379746835,0.7066287778199115,0.6666666666666666,0.04726675152778625,0.9674246907234192
THArl2022,THA,Thailand,2022,rl,0.06574741750955582,0.1645098775625229,10,54.71697998046875,44.81132125854492,59.90565872192383,..,..,..,..,0.275,..,..,0.59375,..,..,..,0.4712879424603175,..,0.7188570750877261,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,0.6666666666666666,..,0.548,..,0.552071062390925,0.5649084744930358,0.6666666666666666,0.04726675152778625,0.9674246907234192
BRArq2022,BRA,Brazil,2022,rq,-0.2204376310110092,0.2129831314086914,8,43.86792373657227,29.71698188781738,55.18867874145508,..,..,..,..,0.6,..,..,0.5,..,..,..,0.3366754427429275,..,..,0.55,..,..,..,..,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.4095072995637967,0.4779798254673632,0.5,0.00813982728868723,0.9255638122558594
CHNrq2022,CHN,China,2022,rq,-0.4184176325798035,0.2129831314086914,8,36.79245376586914,21.22641563415527,50,..,..,..,..,0.5,..,..,0.6,..,..,..,0.6571616949275358,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.562315544818558,0.4810539496826629,0.4166666666666667,0.00813982728868723,0.9255638122558594
MEXrq2022,MEX,Mexico,2022,rq,-0.1483094990253448,0.2129831314086914,8,46.69811248779297,32.54716873168945,58.96226501464844,..,..,..,..,0.6,..,..,0.65,..,..,..,0.4138573611394558,..,..,0.675,..,..,..,..,..,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.4146644219977553,0.4402037461914167,0.5,0.00813982728868723,0.9255638122558594
PHLrq2022,PHL,Philippines,2022,rq,0.06278559565544128,0.1988621056079865,9,53.77358627319336,42.45283126831055,63.67924499511719,..,..,..,..,0.6,..,..,0.6,..,..,..,0.4800163545908184,..,..,0.6,..,..,0.6100000143051147,..,..,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.4768278201865989,0.4770369043700227,0.5,0.00813982728868723,0.9255638122558594
POLrq2022,POL,Poland,2022,rq,0.7173056602478027,0.2129831314086914,8,74.52830505371094,63.67924499511719,82.07546997070312,..,..,..,..,0.9,..,..,0.7,..,..,..,0.4224743360820241,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.4607208157524614,0.6344250074460737,0.6666666666666667,0.00813982728868723,0.9255638122558594
THArq2022,THA,Thailand,2022,rq,0.1650194078683853,0.2129831314086914,8,58.49056625366211,44.33962249755859,68.86792755126953,..,..,..,..,0.5,..,..,0.65,..,..,..,0.5030832268315016,..,..,0.575,..,..,..,..,..,..,..,..,..,..,..,0.6818181818181818,..,..,..,..,..,0.6025499512670566,0.4450990039731224,0.6666666666666667,0.00813982728868723,0.9255638122558594
BRAva2022,BRA,Brazil,2022,va,0.2252683341503143,0.1252304017543793,13,55.55555725097656,48.30917739868164,59.90338134765625,..,..,..,..,0.6833333333333332,..,..,0.55775,..,0.7000000000000001,..,..,..,0.3024923205375671,..,..,0.4491152465343475,..,..,..,..,0.2225,..,0.8,..,..,0.7083333333333334,0.5867,..,0.3087395429611206,0.8079999999999999,..,0.2220338983050848,0.5272012115564556,..,0.0745520144701004,0.9772521257400513
CHNva2022,CHN,China,2022,va,-1.601371049880981,0.1261308640241623,10,6.280193328857422,1.932367205619812,10.62801933288574,..,..,..,..,0.1722222222222222,..,..,0.222,..,0.0777777777777778,..,..,..,..,..,..,0.2139872610569,..,..,..,..,..,..,0.2,..,..,0.2916666666666667,0.2297,..,..,0.0333333333333333,..,0.5428571428571429,0.3278787421261635,..,0.0745520144701004,0.9772521257400513
MEXva2022,MEX,Mexico,2022,va,-0.119756743311882,0.1252304017543793,13,42.02898406982422,37.19806671142578,50.72463607788086,..,..,..,..,0.5666666666666668,..,..,0.45,..,0.6116666666666667,..,..,..,0.3195675015449524,..,..,0.5480788350105286,..,..,..,..,0.276,..,0.82,..,..,0.5,0.4797999999999999,..,0.4954560101032257,0.7406666666666667,..,0.174,0.5058601408065121,..,0.0745520144701004,0.9772521257400513
PHLva2022,PHL,Philippines,2022,va,-0.05488033592700958,0.1282986402511597,11,44.44444274902344,38.16424942016602,52.65700531005859,..,..,..,..,0.525,..,..,0.55525,..,0.6083333333333334,..,..,..,0.7253522276878357,..,..,..,0.7099999785423279,..,..,..,..,..,0.68,..,..,0.625,0.4621,..,..,0.5843333333333333,..,0.3307692307692308,0.4606302400818852,..,0.0745520144701004,0.9772521257400513
POLva2022,POL,Poland,2022,va,0.6035019159317017,0.102612741291523,11,65.70048522949219,59.90338134765625,71.01449584960938,..,..,..,..,0.7333333333333334,..,..,0.6645,0.5264256666666667,0.7433333333333333,..,..,..,0.4840938746929169,..,..,..,..,..,..,..,..,..,0.6,..,..,0.875,0.6766,..,..,0.725,..,0.2525000000000001,0.5824981529722023,..,0.0745520144701004,0.9772521257400513
THAva2022,THA,Thailand,2022,va,-0.6203514933586121,0.1258683651685715,11,31.40096664428711,25.12077331542969,34.78260803222656,..,..,..,..,0.3166666666666667,..,..,0.48975,..,0.3133333333333334,..,..,..,0.4936272203922272,..,..,0.4207494854927063,..,..,..,..,..,..,0.58,..,..,0.375,0.5524,..,..,0.3796666666666667,..,0.3927083333333333,0.4669537754366872,..,0.0745520144701004,0.9772521257400513
BRAcc2023,BRA,Brazil,2023,cc,-0.5036431550979614,0.1654967367649078,10,34.43396377563477,23.58490562438965,47.1698112487793,..,..,..,..,0.5,..,..,0.25,..,..,..,0.3526720312335267,..,0.3223481,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,0.2120359763503075,0.5509999990463257,..,0.153719,0.433738344724161,0.3333333333333334,0.04296122863888741,0.9380777478218079
CHNcc2023,CHN,China,2023,cc,-0.005370104685425758,0.1615183353424072,9,54.24528121948242,46.69811248779297,60.84905624389648,..,..,..,..,0.5,..,..,0.5,..,..,..,0.6234104888716356,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2849999999999999,0.3333333333333333,..,..,..,0.4769999980926514,..,0.4706349,0.5277163201156021,0.5,0.04296122863888741,0.9380777478218079
MEXcc2023,MEX,Mexico,2023,cc,-1.020578742027283,0.1631925702095032,11,17.45282936096191,9.433961868286133,24.05660438537598,..,..,..,..,0.3,..,..,0.25,..,..,..,0.3535010657191448,..,0.3210303,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,0.2130588926374912,0.4589999914169312,0.6920878957531164,0.09622642,0.2632315435126868,0.1666666666666666,0.04296122863888741,0.9380777478218079
PHLcc2023,PHL,Philippines,2023,cc,-0.5376399755477905,0.1524460911750793,12,32.54716873168945,23.11320686340332,45.28302001953125,..,..,..,..,0.4,..,..,0.25,..,..,..,0.3868379070430567,..,0.2750519,..,..,..,0.4199999868869781,..,..,..,..,..,..,..,0.325,0.4166666666666667,..,..,..,0.1890000104904175,0.9189608217476124,0.1350877,0.4306847275726279,0.3333333333333334,0.04296122863888741,0.9380777478218079
POLcc2023,POL,Poland,2023,cc,0.5653999447822571,0.1465184390544891,11,68.86792755126953,61.79245376586914,78.30188751220703,..,..,..,..,0.6,..,..,0.5,0.810453087037037,0.4583333333333333,..,0.5283808714161057,..,0.4140819,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,..,..,0.8659999966621399,..,0.5449275,0.7173753684211923,0.6666666666666667,0.04296122863888741,0.9380777478218079
THAcc2023,THA,Thailand,2023,cc,-0.4890507757663727,0.160341203212738,10,35.84905624389648,24.05660438537598,48.11320877075195,..,..,..,..,0.5,..,..,0.25,..,..,..,0.4208780850340136,..,0.241384,..,..,..,..,..,..,..,..,..,..,..,0.3089999999999999,0.3333333333333333,..,..,..,0.3209999799728394,..,0.280292,0.4537387834730231,0.3333333333333334,0.04296122863888741,0.9380777478218079
BRAge2023,BRA,Brazil,2023,ge,-0.5467643141746521,0.2448972463607788,8,32.07546997070312,16.50943374633789,44.81132125854492,..,..,..,..,0.4311111111111111,..,..,0.375,..,..,..,0.3548742499999999,..,0.5864270333333333,..,..,..,..,..,..,..,0.3230896890163422,..,..,..,..,0.5,..,..,..,..,..,0.2861605333333333,..,0.5,-0.01383145339787006,0.9242615103721619
