Country,CountryCode,Year,IndicatorCode,IndicatorClass,IndicatorLabel,Value
Poland,POL,2018,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",3.608656
Thailand,THA,2018,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",32.29852
"Taiwan, China",TWN,2018,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",30.1387
Brazil,BRA,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",3.944611
China,CHN,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",6.909923
"Hong Kong SAR, China",HKG,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",7.835129
Mexico,MEX,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",19.25586
Philippines,PHL,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",51.79287
Poland,POL,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",3.837964
Thailand,THA,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",31.04579
"Taiwan, China",TWN,2019,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",30.90722
Brazil,BRA,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",5.157587
China,CHN,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",6.902118
"Hong Kong SAR, China",HKG,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",7.756116
Mexico,MEX,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",21.50819
Philippines,PHL,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",49.59867
Poland,POL,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",3.898134
Thailand,THA,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",31.29194
"Taiwan, China",TWN,2020,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",29.46153
Brazil,BRA,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",5.396087
China,CHN,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",6.449797
"Hong Kong SAR, China",HKG,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",7.772637
Mexico,MEX,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",20.27104
Philippines,PHL,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",49.27462
Poland,POL,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",3.858263
Thailand,THA,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",31.9797
"Taiwan, China",TWN,2021,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",27.93567
Brazil,BRA,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",5.165224
China,CHN,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",6.72964
"Hong Kong SAR, China",HKG,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",7.830416
Mexico,MEX,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",20.12263
Philippines,PHL,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",54.49572
Poland,POL,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",4.457886
Thailand,THA,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",35.05349
"Taiwan, China",TWN,2022,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",29.79081
Brazil,BRA,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",4.994074
China,CHN,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",7.080444
"Hong Kong SAR, China",HKG,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",7.828757
Mexico,MEX,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",17.7421
Philippines,PHL,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",55.62559
Poland,POL,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",4.201717
Thailand,THA,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",34.79982
"Taiwan, China",TWN,2023,XRATE_NEW_LCU_USD,ExchangeRate,"Exchange rate, new LCU per USD",31.14989
Brazil,BRA,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.921882
China,CHN,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",8.277019
"Hong Kong SAR, China",HKG,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.799601
Mexico,MEX,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",9.666311
Philippines,PHL,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",51.60771
Poland,POL,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",4.078998
Thailand,THA,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",43.00239
"Taiwan, China",TWN,2002,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",34.53488
Brazil,BRA,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.077289
China,CHN,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",8.277098
"Hong Kong SAR, China",HKG,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.787172
Mexico,MEX,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",10.79743
Philippines,PHL,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",54.21943
Poland,POL,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.887555
Thailand,THA,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",41.53441
"Taiwan, China",TWN,2003,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",34.40499
Brazil,BRA,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.926278
China,CHN,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",8.276925
"Hong Kong SAR, China",HKG,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.788676
Mexico,MEX,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",11.28946
Philippines,PHL,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",56.049
Poland,POL,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.647509
Thailand,THA,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",40.25911
"Taiwan, China",TWN,2004,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",33.41655
Brazil,BRA,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.435281
China,CHN,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",8.193666
"Hong Kong SAR, China",HKG,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.777605
Mexico,MEX,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",10.89445
Philippines,PHL,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",55.04491
Poland,POL,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.235343
Thailand,THA,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",40.25839
"Taiwan, China",TWN,2005,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",32.1657
Brazil,BRA,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.175136
China,CHN,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.972375
"Hong Kong SAR, China",HKG,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.768453
Mexico,MEX,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",10.90509
Philippines,PHL,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",51.2589
Poland,POL,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.103283
Thailand,THA,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",37.9114
"Taiwan, China",TWN,2006,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",32.5276
Brazil,BRA,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",1.947451
China,CHN,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.606216
"Hong Kong SAR, China",HKG,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.802172
Mexico,MEX,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",10.92968
Philippines,PHL,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",46.11487
Poland,POL,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.765412
Thailand,THA,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",34.51458
"Taiwan, China",TWN,2007,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",32.8525
Brazil,BRA,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",1.836027
China,CHN,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.95011
"Hong Kong SAR, China",HKG,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.786306
Mexico,MEX,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",11.15743
Philippines,PHL,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",44.47781
Poland,POL,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.409848
Thailand,THA,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",33.3543
"Taiwan, China",TWN,2008,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.53225
Brazil,BRA,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",1.99949
China,CHN,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.831506
"Hong Kong SAR, China",HKG,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.751638
Mexico,MEX,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",13.50751
Philippines,PHL,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",47.62979
Poland,POL,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.117744
Thailand,THA,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",34.33252
"Taiwan, China",TWN,2009,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",33.0338
Brazil,BRA,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",1.760206
China,CHN,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.76909
"Hong Kong SAR, China",HKG,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.768907
Mexico,MEX,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",12.63424
Philippines,PHL,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",45.09475
Poland,POL,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.016334
Thailand,THA,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.71707
"Taiwan, China",TWN,2010,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.49765
Brazil,BRA,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",1.674466
China,CHN,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.464559
"Hong Kong SAR, China",HKG,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.784338
Mexico,MEX,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",12.43963
Philippines,PHL,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",43.30552
Poland,POL,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.964322
Thailand,THA,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",30.48562
"Taiwan, China",TWN,2011,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",29.39057
Brazil,BRA,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",1.954159
China,CHN,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.308629
"Hong Kong SAR, China",HKG,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.757068
Mexico,MEX,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",13.15312
Philippines,PHL,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",42.21482
Poland,POL,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.253365
Thailand,THA,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.06709
"Taiwan, China",TWN,2012,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",29.57536
Brazil,BRA,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.158732
China,CHN,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.148687
"Hong Kong SAR, China",HKG,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.75672
Mexico,MEX,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",12.76505
Philippines,PHL,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",42.46211
Poland,POL,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.159604
Thailand,THA,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",30.72309
"Taiwan, China",TWN,2013,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",29.70163
Brazil,BRA,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",2.354273
China,CHN,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.161508
"Hong Kong SAR, China",HKG,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.754754
Mexico,MEX,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",13.31022
Philippines,PHL,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",44.39855
Poland,POL,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.15522
Thailand,THA,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",32.47666
"Taiwan, China",TWN,2014,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",30.3286
Brazil,BRA,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.331694
China,CHN,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.285359
"Hong Kong SAR, China",HKG,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.75261
Mexico,MEX,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",15.88257
Philippines,PHL,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",45.51624
Poland,POL,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.767537
Thailand,THA,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",34.25027
"Taiwan, China",TWN,2015,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.77071
Brazil,BRA,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.486715
China,CHN,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.645067
"Hong Kong SAR, China",HKG,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.762251
Mexico,MEX,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",18.70317
Philippines,PHL,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",47.50336
Poland,POL,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.94631
Thailand,THA,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",35.28663
"Taiwan, China",TWN,2016,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",32.26237
Brazil,BRA,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.190255
China,CHN,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.757446
"Hong Kong SAR, China",HKG,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.792594
Mexico,MEX,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",18.90127
Philippines,PHL,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",50.41648
Poland,POL,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.775831
Thailand,THA,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",33.92431
"Taiwan, China",TWN,2017,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",30.42813
Brazil,BRA,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.654127
China,CHN,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.613853
"Hong Kong SAR, China",HKG,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.837333
Mexico,MEX,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",19.21622
Philippines,PHL,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",52.70285
Poland,POL,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.608656
Thailand,THA,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",32.29852
"Taiwan, China",TWN,2018,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",30.1387
Brazil,BRA,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.944611
China,CHN,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.909923
"Hong Kong SAR, China",HKG,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.835129
Mexico,MEX,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",19.25586
Philippines,PHL,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",51.79287
Poland,POL,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.837964
Thailand,THA,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.04579
"Taiwan, China",TWN,2019,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",30.90722
Brazil,BRA,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",5.157587
China,CHN,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.902118
"Hong Kong SAR, China",HKG,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.756116
Mexico,MEX,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",21.50819
Philippines,PHL,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",49.59867
Poland,POL,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.898134
Thailand,THA,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.29194
"Taiwan, China",TWN,2020,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",29.46153
Brazil,BRA,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",5.396087
China,CHN,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.449797
"Hong Kong SAR, China",HKG,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.772637
Mexico,MEX,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",20.27104
Philippines,PHL,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",49.27462
Poland,POL,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",3.858263
Thailand,THA,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.9797
"Taiwan, China",TWN,2021,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",27.93567
Brazil,BRA,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",5.165224
China,CHN,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",6.72964
"Hong Kong SAR, China",HKG,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.830416
Mexico,MEX,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",20.12263
Philippines,PHL,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",54.49572
Poland,POL,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",4.457886
Thailand,THA,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",35.05349
"Taiwan, China",TWN,2022,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",29.79081
Brazil,BRA,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",4.994074
China,CHN,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.080444
"Hong Kong SAR, China",HKG,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",7.828757
Mexico,MEX,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",17.7421
Philippines,PHL,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",55.62559
Poland,POL,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",4.201717
Thailand,THA,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",34.79982
"Taiwan, China",TWN,2023,XRATE_OLD_LCU_USD,ExchangeRate,"Exchange rate, old LCU per USD",31.14989
Brazil,BRA,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.507387
"Hong Kong SAR, China",HKG,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.892311
Mexico,MEX,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.683857
Philippines,PHL,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.802656
Poland,POL,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.540139
Thailand,THA,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.63075
"Taiwan, China",TWN,2002,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.960954
Brazil,BRA,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.530876
"Hong Kong SAR, China",HKG,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.881555
Mexico,MEX,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.717763
Philippines,PHL,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.80304
Poland,POL,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.596907
Thailand,THA,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.667795
"Taiwan, China",TWN,2003,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.950081
Brazil,BRA,2004,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.597278
"Hong Kong SAR, China",HKG,2004,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.89067
Mexico,MEX,2004,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.801903
Philippines,PHL,2004,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.813641
Poland,POL,2004,EXPORTS_PRICE_NOSEAS,Exports,"Exports Merchandise Price, US$, not seasonally adjusted",0.696391
